gene,name,bp
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7476>,"WNT7A; wingless-type MMTV integration site family, member 7A; K00572 wingless-type MMTV integration site family, member 7",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7476>,"WNT7A; wingless-type MMTV integration site family, member 7A; K00572 wingless-type MMTV integration site family, member 7",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7477>,"WNT7B; wingless-type MMTV integration site family, member 7B; K00572 wingless-type MMTV integration site family, member 7",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7477>,"WNT7B; wingless-type MMTV integration site family, member 7B; K00572 wingless-type MMTV integration site family, member 7",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7480>,"WNT10B, SHFM6, WNT-12; wingless-type MMTV integration site family, member 10B; K01357 wingless-type MMTV integration site family, member 10",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7480>,"WNT10B, SHFM6, WNT-12; wingless-type MMTV integration site family, member 10B; K01357 wingless-type MMTV integration site family, member 10",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7481>,"WNT11, HWNT11; wingless-type MMTV integration site family, member 11; K01384 wingless-type MMTV integration site family, member 11",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7481>,"WNT11, HWNT11; wingless-type MMTV integration site family, member 11; K01384 wingless-type MMTV integration site family, member 11",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7483>,"WNT9A, WNT14; wingless-type MMTV integration site family, member 9A; K01064 wingless-type MMTV integration site family, member 9",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7529>,"YWHAB, GW128, HEL-S-1, HS1, KCIP-1, YWHAA; tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta; K16197 14-3-3 protein beta/theta/zeta",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7531>,"YWHAE, 14-3-3E, HEL2, KCIP-1, MDCR, MDS; tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon; K06630 14-3-3 protein epsilon",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7532>,"YWHAG, 14-3-3GAMMA, PPP1R170; tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, gamma; K16198 14-3-3 protein gamma/eta",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7533>,"YWHAH, YWHA1; tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta; K16198 14-3-3 protein gamma/eta",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7534>,"YWHAZ, 14-3-3-zeta, HEL-S-3, HEL4, KCIP-1, YWHAD; tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta; K16197 14-3-3 protein beta/theta/zeta",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7534>,"YWHAZ, 14-3-3-zeta, HEL-S-3, HEL4, KCIP-1, YWHAD; tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta; K16197 14-3-3 protein beta/theta/zeta",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7704>,"ZBTB16, PLZF, ZNF145; zinc finger and BTB domain containing 16; K10055 zinc finger and BTB domain-containing protein 16",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7704>,"ZBTB16, PLZF, ZNF145; zinc finger and BTB domain containing 16; K10055 zinc finger and BTB domain-containing protein 16",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7704>,"ZBTB16, PLZF, ZNF145; zinc finger and BTB domain containing 16; K10055 zinc finger and BTB domain-containing protein 16",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7849>,PAX8; paired box 8; K09293 paired box protein 8,<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7855>,"FZD5, C2orf31, HFZ5; frizzled class receptor 5; K02375 frizzled 5/8",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_7855>,"FZD5, C2orf31, HFZ5; frizzled class receptor 5; K02375 frizzled 5/8",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_79444>,"BIRC7, KIAP, LIVIN, ML-IAP, MLIAP, RNF50; baculoviral IAP repeat containing 7; K16061 baculoviral IAP repeat-containing protein 7/8",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_79444>,"BIRC7, KIAP, LIVIN, ML-IAP, MLIAP, RNF50; baculoviral IAP repeat containing 7; K16061 baculoviral IAP repeat-containing protein 7/8",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_79444>,"BIRC7, KIAP, LIVIN, ML-IAP, MLIAP, RNF50; baculoviral IAP repeat containing 7; K16061 baculoviral IAP repeat-containing protein 7/8",<http://www.geneontology.org/go#GO_0042127>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_823>,"CAPN1, CANP, CANP1, CANPL1, muCANP, muCL; calpain 1, (mu/I) large subunit (EC:3.4.22.52); K01367 calpain-1 [EC:3.4.22.52]",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8312>,"AXIN1, AXIN, PPP1R49; axin 1; K02157 axin 1",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8313>,"AXIN2, AXIL, ODCRCS; axin 2; K04385 axin 2",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8313>,"AXIN2, AXIL, ODCRCS; axin 2; K04385 axin 2",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8317>,"CDC7, CDC7L1, HsCDC7, Hsk1, huCDC7; cell division cycle 7 (EC:2.7.11.1); K02214 cell division control protein 7 [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8325>,"FZD8, FZ-8, hFZ8; frizzled class receptor 8; K02375 frizzled 5/8",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_83593>,"RASSF5, Maxp1, NORE1, NORE1A, NORE1B, RAPL, RASSF3; Ras association (RalGDS/AF-6) domain family member 5; K08015 Ras association domain-containing protein 5",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_83593>,"RASSF5, Maxp1, NORE1, NORE1A, NORE1B, RAPL, RASSF3; Ras association (RalGDS/AF-6) domain family member 5; K08015 Ras association domain-containing protein 5",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_836>,"CASP3, CPP32, CPP32B, SCA-1; caspase 3, apoptosis-related cysteine peptidase (EC:3.4.22.56); K02187 caspase 3 [EC:3.4.22.56]",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_836>,"CASP3, CPP32, CPP32B, SCA-1; caspase 3, apoptosis-related cysteine peptidase (EC:3.4.22.56); K02187 caspase 3 [EC:3.4.22.56]",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_836>,"CASP3, CPP32, CPP32B, SCA-1; caspase 3, apoptosis-related cysteine peptidase (EC:3.4.22.56); K02187 caspase 3 [EC:3.4.22.56]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_839>,"CASP6, MCH2; caspase 6, apoptosis-related cysteine peptidase (EC:3.4.22.59); K04396 caspase 6 [EC:3.4.22.59]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_840>,"CASP7, CASP-7, CMH-1, ICE-LAP3, LICE2, MCH3; caspase 7, apoptosis-related cysteine peptidase (EC:3.4.22.60); K04397 caspase 7 [EC:3.4.22.60]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_841>,"CASP8, ALPS2B, CAP4, Casp-8, FLICE, MACH, MCH5; caspase 8, apoptosis-related cysteine peptidase (EC:3.4.22.61); K04398 caspase 8 [EC:3.4.22.61]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_841>,"CASP8, ALPS2B, CAP4, Casp-8, FLICE, MACH, MCH5; caspase 8, apoptosis-related cysteine peptidase (EC:3.4.22.61); K04398 caspase 8 [EC:3.4.22.61]",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_841>,"CASP8, ALPS2B, CAP4, Casp-8, FLICE, MACH, MCH5; caspase 8, apoptosis-related cysteine peptidase (EC:3.4.22.61); K04398 caspase 8 [EC:3.4.22.61]",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_842>,"CASP9, APAF-3, APAF3, ICE-LAP6, MCH6, PPP1R56; caspase 9, apoptosis-related cysteine peptidase (EC:3.4.22.62); K04399 caspase 9 [EC:3.4.22.62]",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_842>,"CASP9, APAF-3, APAF3, ICE-LAP6, MCH6, PPP1R56; caspase 9, apoptosis-related cysteine peptidase (EC:3.4.22.62); K04399 caspase 9 [EC:3.4.22.62]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_842>,"CASP9, APAF-3, APAF3, ICE-LAP6, MCH6, PPP1R56; caspase 9, apoptosis-related cysteine peptidase (EC:3.4.22.62); K04399 caspase 9 [EC:3.4.22.62]",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_843>,"CASP10, ALPS2, FLICE2, MCH4; caspase 10, apoptosis-related cysteine peptidase (EC:3.4.22.63); K04400 caspase 10 [EC:3.4.22.63]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_843>,"CASP10, ALPS2, FLICE2, MCH4; caspase 10, apoptosis-related cysteine peptidase (EC:3.4.22.63); K04400 caspase 10 [EC:3.4.22.63]",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8440>,"NCK2, GRB4, NCKbeta; NCK adaptor protein 2; K07365 NCK adaptor protein",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8453>,CUL2; cullin 2; K03870 cullin 2,<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8454>,CUL1; cullin 1; K03347 cullin 1,<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8454>,CUL1; cullin 1; K03347 cullin 1,<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8454>,CUL1; cullin 1; K03347 cullin 1,<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8517>,"IKBKG, AMCBX1, FIP-3, FIP3, Fip3p, IKK-gamma, IMD33, IP, IP1, IP2, IPD2, NEMO, ZC2HC9; inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase gamma; K07210 inhibitor of nuclear factor kappa-B kinase subunit gamma",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8556>,"CDC14A, cdc14, hCDC14; cell division cycle 14A (EC:3.1.3.16 3.1.3.48); K06639 cell division cycle 14 [EC:3.1.3.16 3.1.3.48]",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_861>,"RUNX1, AML1, AML1-EVI-1, AMLCR1, CBFA2, EVI-1, PEBP2aB; runt-related transcription factor 1; K08367 runt-related transcription factor 1",<http://www.geneontology.org/go#GO_0045766>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_867>,"CBL, C-CBL, CBL2, FRA11B, NSLL, RNF55; Cbl proto-oncogene, E3 ubiquitin protein ligase; K04707 E3 ubiquitin-protein ligase CBL [EC:6.3.2.19]",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8717>,"TRADD, Hs.89862; TNFRSF1A-associated via death domain; K03171 tumor necrosis factor receptor type 1-associated DEATH domain protein",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8717>,"TRADD, Hs.89862; TNFRSF1A-associated via death domain; K03171 tumor necrosis factor receptor type 1-associated DEATH domain protein",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8737>,"RIPK1, RIP, RIP1; receptor (TNFRSF)-interacting serine-threonine kinase 1 (EC:2.7.11.1); K02861 receptor-interacting serine/threonine-protein kinase 1 [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8737>,"RIPK1, RIP, RIP1; receptor (TNFRSF)-interacting serine-threonine kinase 1 (EC:2.7.11.1); K02861 receptor-interacting serine/threonine-protein kinase 1 [EC:2.7.11.1]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8743>,"TNFSF10, APO2L, Apo-2L, CD253, TL2, TRAIL; tumor necrosis factor (ligand) superfamily, member 10; K04721 tumor necrosis factor ligand superfamily member 10",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8743>,"TNFSF10, APO2L, Apo-2L, CD253, TL2, TRAIL; tumor necrosis factor (ligand) superfamily, member 10; K04721 tumor necrosis factor ligand superfamily member 10",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8772>,"FADD, MORT1; Fas (TNFRSF6)-associated via death domain; K02373 FAS-associated death domain protein",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8772>,"FADD, MORT1; Fas (TNFRSF6)-associated via death domain; K02373 FAS-associated death domain protein",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8772>,"FADD, MORT1; Fas (TNFRSF6)-associated via death domain; K02373 FAS-associated death domain protein",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8793>,"TNFRSF10D, CD264, DCR2, TRAIL-R4, TRAILR4, TRUNDD; tumor necrosis factor receptor superfamily, member 10d, decoy with truncated death domain; K04722 tumor necrosis factor receptor superfamily member 10",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8793>,"TNFRSF10D, CD264, DCR2, TRAIL-R4, TRAILR4, TRUNDD; tumor necrosis factor receptor superfamily, member 10d, decoy with truncated death domain; K04722 tumor necrosis factor receptor superfamily member 10",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8794>,"TNFRSF10C, CD263, DCR1, DCR1-TNFR, LIT, TRAIL-R3, TRAILR3, TRID; tumor necrosis factor receptor superfamily, member 10c, decoy without an intracellular domain; K04722 tumor necrosis factor receptor superfamily member 10",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8795>,"TNFRSF10B, CD262, DR5, KILLER, KILLER/DR5, TRAIL-R2, TRAILR2, TRICK2, TRICK2A, TRICK2B, TRICKB, ZTNFR9; tumor necrosis factor receptor superfamily, member 10b; K04722 tumor necrosis factor receptor superfamily member 10",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8795>,"TNFRSF10B, CD262, DR5, KILLER, KILLER/DR5, TRAIL-R2, TRAILR2, TRICK2, TRICK2A, TRICK2B, TRICKB, ZTNFR9; tumor necrosis factor receptor superfamily, member 10b; K04722 tumor necrosis factor receptor superfamily member 10",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8797>,"TNFRSF10A, APO2, CD261, DR4, TRAILR-1, TRAILR1; tumor necrosis factor receptor superfamily, member 10a; K04722 tumor necrosis factor receptor superfamily member 10",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8817>,"FGF18, FGF-18, ZFGF5; fibroblast growth factor 18; K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8817>,"FGF18, FGF-18, ZFGF5; fibroblast growth factor 18; K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0001525>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8822>,"FGF17, FGF-13, HH20; fibroblast growth factor 17; K04358 fibroblast growth factor",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8837>,"CFLAR, CASH, CASP8AP1, CLARP, Casper, FLAME, FLAME-1, FLAME1, FLIP, I-FLICE, MRIT, c-FLIP, c-FLIPL, c-FLIPR, c-FLIPS; CASP8 and FADD-like apoptosis regulator; K04724 CASP8 and FADD-like apoptosis regulator",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8837>,"CFLAR, CASH, CASP8AP1, CLARP, Casper, FLAME, FLAME-1, FLAME1, FLIP, I-FLICE, MRIT, c-FLIP, c-FLIPL, c-FLIPR, c-FLIPS; CASP8 and FADD-like apoptosis regulator; K04724 CASP8 and FADD-like apoptosis regulator",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8837>,"CFLAR, CASH, CASP8AP1, CLARP, Casper, FLAME, FLAME-1, FLAME1, FLIP, I-FLICE, MRIT, c-FLIP, c-FLIPL, c-FLIPR, c-FLIPS; CASP8 and FADD-like apoptosis regulator; K04724 CASP8 and FADD-like apoptosis regulator",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_8881>,"CDC16, ANAPC6, APC6, CUT9; cell division cycle 16; K03353 anaphase-promoting complex subunit 6",<http://www.geneontology.org/go#GO_0008283>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_89780>,"WNT3A; wingless-type MMTV integration site family, member 3A; K00312 wingless-type MMTV integration site family, member 3",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_9131>,"AIFM1, AIF, CMT2D, CMTX4, COWCK, COXPD6, NADMR, NAMSD, PDCD8; apoptosis-inducing factor, mitochondrion-associated, 1; K04727 programmed cell death 8 (apoptosis-inducing factor) [EC:1.-.-.-]",<http://www.geneontology.org/go#GO_0043065>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_9131>,"AIFM1, AIF, CMT2D, CMTX4, COWCK, COXPD6, NADMR, NAMSD, PDCD8; apoptosis-inducing factor, mitochondrion-associated, 1; K04727 programmed cell death 8 (apoptosis-inducing factor) [EC:1.-.-.-]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_9180>,"OSMR, OSMRB, PLCA1; oncostatin M receptor; K05057 oncostatin M receptor",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_9618>,"TRAF4, CART1, MLN62, RNF83; TNF receptor-associated factor 4; K09848 TNF receptor-associated factor 4",<http://www.geneontology.org/go#GO_0042981>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_9618>,"TRAF4, CART1, MLN62, RNF83; TNF receptor-associated factor 4; K09848 TNF receptor-associated factor 4",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_9700>,"ESPL1, ESP1, SEPA; extra spindle pole bodies homolog 1 (S. cerevisiae) (EC:3.4.22.49); K02365 separase [EC:3.4.22.49]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_983>,"CDK1, CDC2, CDC28A, P34CDC2; cyclin-dependent kinase 1 (EC:2.7.11.23 2.7.11.22); K02087 cyclin-dependent kinase 1 [EC:2.7.11.22 2.7.11.23]",<http://www.geneontology.org/go#GO_0043066>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_983>,"CDK1, CDC2, CDC28A, P34CDC2; cyclin-dependent kinase 1 (EC:2.7.11.23 2.7.11.22); K02087 cyclin-dependent kinase 1 [EC:2.7.11.22 2.7.11.23]",<http://www.geneontology.org/go#GO_0006915>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_9846>,GAB2; GRB2-associated binding protein 2; K08091 growth factor receptor bound protein 2-associated protein 2,<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_990>,"CDC6, CDC18L, HsCDC18, HsCDC6; cell division cycle 6; K02213 cell division control protein 6",<http://www.geneontology.org/go#GO_0008285>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_991>,"CDC20, CDC20A, bA276H19.3, p55CDC; cell division cycle 20; K03363 cell division cycle 20, cofactor of APC complex",<http://www.geneontology.org/go#GO_0008284>
<http://www.inferico.com/kegg-cmpo.owl#Abst_Gene_hsa_9915>,"ARNT2, WEDAS, bHLHe1; aryl-hydrocarbon receptor nuclear translocator 2; K15589 aryl hydrocarbon receptor nuclear translocator 2",<http://www.geneontology.org/go#GO_0043066>
